business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,name,categories,stars,review_count,address,city,state,longitude,latitude,metroarea,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
RgleKDjtP7V_uEJOi74auA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,Gun Barrel Grooming,"Pet Services, Pets, Pet Groomers, Pet Sitting",3,13,4636 55th St,Boulder,CO,-105.225294,40.059097,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
S8iIN3SYgbuaHNjjFcUE-w,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Boulder Map Gallery,"Bookstores, Arts & Entertainment, Books, Mags, Music & Video, Art Galleries, Shopping",3,6,"607 S Broadway St, Ste F",Boulder,CO,-105.2502579,39.9840785,Boulder,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
HLu10e-UwxR1TYgl70GzzA,60,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,2,0,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.0,California Pizza Kitchen - Boulder,"Gluten-Free, Italian, Salad, Pizza, American (New), American (Traditional), Restaurants",2,68,"1711 29th St, Unit 1180",Boulder,CO,-105.2570155,40.01757083,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9W0juhjHBcoMk_DKrQCuHw,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0.25,0.25,0.5,0.0,Asher Brewing Company,"Food, Breweries",4,56,"4699 Nautilus Ct, Ste 104",Boulder,CO,-105.2060429,40.058675,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
nPwzULtlEWQsujSZl0CTcQ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Rock n Soul Cafe,"Food, Coffee & Tea",3,6,5290 Arapahoe Ave,Boulder,CO,-105.2292199,40.0145575,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cd4e05P3GR-cIvkZj74teg,106,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,1,4,0,0.5,0.1,0.4,0.0,Hazel's Beverage World,"Beer, Wine & Spirits, Food",4,115,1955 28th St,Boulder,CO,-105.2601144,40.020659,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
u5friKeP4vez8B8DzHVBCQ,114,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,10,2,3,0,0.6666666666666666,0.13333333333333333,0.2,0.0,Peppercorn Gourmet Goods,"Food, Home & Garden, Home Decor, Kitchen & Bath, Specialty Food, Shopping",4,140,1235 Pearl St,Boulder,CO,-105.2792049,40.0183519,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7bioKzHBPPRdM7-jJQAwkg,147,38,0,0,0,1,3,0,0,0,0,0,0,0,3,1,2,8,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,1,1,0,0,0,3,23,6,8,1,0.6052631578947368,0.15789473684210525,0.21052631578947367,0.02631578947368421,Cafe Aion,"Mediterranean, Spanish, Restaurants, American (New), American (Traditional), Cafes",4,144,1235 Pennsylvania Ave,Boulder,CO,-105.2765033,40.008789,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6JX7c5CnGYIewi2Q4WRSnQ,27,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0.6,0.0,0.4,0.0,Boardwalk Realty,"Property Management, Apartments, Real Estate Services, Home Services, Real Estate",2,29,2737 Mapleton Ave,Boulder,CO,-105.259563,40.02563,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
g6R3WqdHiPgNutlEB_pj7g,17,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,Knit Wit,"Shopping, Women's Clothing, Fashion, Accessories",3,17,2021 Broadway St,Boulder,CO,-105.2803419,40.0182619,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
OSV3fBKTJMh7qA8i7phIxA,25,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0.875,0.0,0.125,0.0,Louisville Dental Associates,"General Dentistry, Health & Medical, Cosmetic Dentists, Periodontists, Dentists",4,27,1760 Centennial Dr,Louisville,CO,-105.1332282,39.988059,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6ox6eDRoKdmg2Q5_5r4BCA,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Gastroenterology of the Rockies,"Gastroenterologist, Doctors, Health & Medical",2,9,1755 48th St,Boulder,CO,-105.235158,40.016255,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Big3K7DCpRh57Sv5iktmyA,138,20,0,0,0,0,2,1,1,0,1,0,1,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,12,2,4,2,0.6,0.1,0.2,0.1,Tee & Cakes,"Fashion, Bakeries, Food, Restaurants, Desserts, Sandwiches, Shopping, Cupcakes, Coffee & Tea",4,168,1932 14th St,Boulder,CO,-105.2770194,40.0180858,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4caOBg7o79RLm10cnjdyzw,198,26,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,6,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,14,5,6,1,0.5384615384615384,0.19230769230769232,0.23076923076923078,0.038461538461538464,Five On Black,"Fast Food, Brazilian, Restaurants",4,193,"1805 29th St, Ste 1138",Boulder,CO,-105.2564546,40.0187817,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7cRihvMOTpiVl6Jaa7My2A,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Caliber Collision,"Body Shops, Auto Repair, Automotive",4,23,5751 Arapahoe Ave,Boulder,CO,-105.2131967,40.0148233,Boulder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FYCnuEa2_iXXchsh2PqUyw,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,0,0,1.0,0.0,0.0,0.0,Organic Sandwich Company,"Restaurants, Sandwiches, Breakfast & Brunch, Salad, Delis",4,68,459 S McCaslin Blvd,Louisville,CO,-105.1641366,39.9648577,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
bk7FxfJaHE9LQWY2PFYtYA,76,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,Wild Woods Brewery,"Breweries, Food",4,75,5460 Conestoga Ct,Boulder,CO,-105.225951,40.016142,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
e2ijxxc7cb6YuyDmfT61tw,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,U.S. Bank Branch,"Financial Services, Banks & Credit Unions, Real Estate, Financial Advising, Home Services, Mortgage Brokers",2,5,1495 Canyon Blvd,Boulder,CO,-105.275856,40.016905,Boulder,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
MmnVdUHy0BFC_aXu2cb55Q,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Neighborhood Bar and Grill,"Cocktail Bars, Restaurants, Wine Bars, Sports Bars, Beer Bar, Bars, Nightlife, American (New), Burgers, American (Traditional)",4,10,328 S Mccaslin Blvd,Louisville,CO,-105.1617432,39.9657231,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6iYb2HFDywm3zjuRg0shjw,71,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,Oskar Blues Taproom,"Gastropubs, Food, Beer Gardens, Restaurants, Bars, American (Traditional), Beer Bar, Nightlife, Breweries",4,86,921 Pearl St,Boulder,CO,-105.2833481,40.0175444,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
DxAyuvpEf9fpnTxIu7DvUA,45,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.6666666666666666,0.0,0.3333333333333333,Bodywork Bistro - Downtown,"Reflexology, Massage Therapy, Massage, Chiropractors, Health & Medical, Beauty & Spas",4,46,"1100 Spruce St, Ste 102",Boulder,CO,-105.2810618,40.0184787,Boulder,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
qemu784Pf6yiR7WN2rRcnA,97,18,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,6,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,4,6,1,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.05555555555555555,Jai Ho,"Restaurants, Nightlife, American (New), Bars, Buffets, Indian",4,91,1915 28th St,Boulder,CO,-105.259685,40.0203716,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
rrXppQgpsjFZs8TCRNcfhg,78,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,Upslope Brewing Company - Flatiron Park,"Beer, Wine & Spirits, Breweries, Bars, Nightlife, Food",4,84,1898 S Flatiron Ct,Boulder,CO,-105.2183381,40.0201628,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
4q8V8rnQb56PesBfGYzjlw,166,38,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,15,3,0,0,0,0,1,0,0,0,0,3,0,0,0,9,33,4,1,0,0.868421052631579,0.10526315789473684,0.02631578947368421,0.0,Via Toscana,"Nightlife, Wine Bars, Restaurants, Pizza, Italian, Bars",4,186,356 S McCaslin Blvd,Louisville,CO,-105.1614611,39.9654361,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
G2Ox1mX_J0dNXdg7qRLb9g,20,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.0,0.0,Boulder Escape Room : Mystery Box,"Active Life, Escape Games, Amusement Parks, Challenge Courses, Arts & Entertainment",4,19,"1911 11th St, Ste 201",Boulder,CO,-105.2812842,40.0168608,Boulder,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ljWaJrC_ajbZVVEXzhcZCQ,31,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0.375,0.25,0.375,0.0,Jimmy's Killer Cuisine & Cocktails,"Bars, Restaurants, Nightlife, American (New), Cocktail Bars, Gastropubs",4,31,328 McCaslin Blvd,Louisville,CO,-105.1620427,39.96545401,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
no1cyjeXExdMz61H6ZjKzA,88,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,0,0,0.5714285714285714,0.42857142857142855,0.0,0.0,Wahoo's Fish Tacos,"Fast Food, Mexican, Restaurants, Vegetarian, Gluten-Free, Seafood",4,110,2790 Pearl St,Boulder,CO,-105.2588898,40.02184711,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Bp6pEB0Zego1eYEy2hm5BA,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.0,0.0,Sprouts Farmers Market,"Grocery, Health Markets, Specialty Food, Fruits & Veggies, Organic Stores, Farmers Market, Food",4,47,2950 Baseline Rd,Boulder,CO,-105.25429,39.999294,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
vGE0fKq24V4CQ2tDL9IltA,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.5,0.25,0.25,0.0,Rock Barbers,"Barbers, Beauty & Spas",4,61,"976 Dillon Rd, Ste 600",Louisville,CO,-105.164228,39.9598259,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
u-xohYz4stl7EstVAd6C5A,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ABC Auto Body of Boulder,"Auto Repair, Automotive, Auto Glass Services, Body Shops, Auto Parts & Supplies",4,35,3211 Pearl St,Boulder,CO,-105.2495229,40.0243347,Boulder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CxBbVns5o02Ttq0CIT4wcg,33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1.0,0.0,0.0,0.0,The Mac Shack - Boulder,"Shopping, Computers, Electronics Repair, IT Services & Computer Repair, Local Services",4,34,1668 30th St,Boulder,CO,-105.252999,40.016318,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORc3SCY3nd7kO5oasRfZsg,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,"Corbett Summers, DDS","Health & Medical, Dentists, General Dentistry",5,9,"777 29th St, Ste 300",Boulder,CO,-105.2563497,40.0015052,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Nmfk2-nCHHKvUBq142UzpQ,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,Revolution Cleaners,"Dry Cleaning & Laundry, Laundry Services, Local Services",4,7,"459 S McCaslin Blvd, Ste 5",Louisville,CO,-105.1639802,39.9648412,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
uxfHyWIpPImpBIP7qlnmgw,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Freaky's Gift Shoppe,"Piercing, Shopping, Tattoo, Tobacco Shops, Beauty & Spas",4,26,1135 Broadway St,Boulder,CO,-105.275712,40.0081135,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
SBK8M660SL32Cp5zcD9ppQ,55,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,1,0,0.8888888888888888,0.0,0.1111111111111111,0.0,Stan's Automotive,"Auto Repair, Tires, Automotive",4,57,1950 W South Boulder Rd,Lafayette,CO,-105.1158443,39.98744938,Boulder,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ig31QRgSjQlGMv4cBwiHfg,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Boulder Creek Implant & Oral Surgery,"Oral Surgeons, Health & Medical, Cosmetic Dentists, General Dentistry, Dentists",4,10,"2625 28th St, Ste 200",Boulder,CO,-105.2588126,40.0267358,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
BOBG8c2TFo2pvLrL6cBWEg,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Boulder B-Cycle,"Bike Rentals, Bike Sharing, Active Life, Hotels & Travel, Transportation",2,17,"3601 Arapahoe Ave, Ste D-179",Boulder,CO,-105.2471544,40.01514443,Boulder,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
JjeIt4VTFGu3NibVNQBS9A,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.0,0.5,0.0,Dream Shuttles,"Hotels & Travel, Transportation, Limos, Airport Shuttles, Event Planning & Services, Party Bus Rentals",4,13,1066 Ravenwood Rd,Boulder,CO,-105.2010383,40.0070237,Boulder,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
YJXqUF7pnSV4DOpTbM3z-g,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,RC Events,"Party Supplies, Event Planning & Services, Local Services, Party Equipment Rentals",3,17,6330 Gunpark Dr,Boulder,CO,-105.2061956,40.0703771,Boulder,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
QIgFqOl7lTI-Au4nA0Y-Aw,23,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0.75,0.25,0.0,Zing Hair,"Massage, Beauty & Spas, Hair Salons",2,25,1100 Spruce St,Boulder,CO,-105.281438,40.018423,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
l61b-TGjmD-nrGrDFS-FNw,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.0,0.0,0.0,0.0,Rowdy Mermaid,"Breweries, Active Life, Local Flavor, Food, Kombucha",4,33,2775 Valmont Rd,Boulder,CO,-105.2525995,40.02559059,Boulder,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1FHW194SVdJaytXXj0oN_A,91,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,5,0,0.3333333333333333,0.25,0.4166666666666667,0.0,License No. 1,"Burgers, Bars, Restaurants, Arts & Entertainment, Music Venues, Nightlife, Lounges",4,93,2115 13th St,Boulder,CO,-105.2794157,40.0194051,Boulder,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4BtrnId2e-dZX4awkKqS0g,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Marshalls,"Shopping, Fashion, Department Stores",3,14,1875 28th St,Boulder,CO,-105.2602863,40.01964036,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8gtu_oncmmYoGZWnBxW3OA,33,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,2,0,0.6666666666666666,0.0,0.3333333333333333,0.0,IHOP,"American (Traditional), Pizza, Restaurants, American (New), Burgers, Diners, Breakfast & Brunch",2,35,401 Center Dr,Superior,CO,-105.1705307,39.95785,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
qmyYxG3SdQSuoMyDUcWCUg,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Hair Elite,"Nail Salons, Hair Salons, Beauty & Spas",3,8,2703 Iris Ave,Boulder,CO,-105.2601293,40.0367066,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SCTXzt94jEqTG85YdM3UjA,22,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0.5,0.25,0.25,0.0,zpizza,"Restaurants, Vegan, Pizza, Gluten-Free",2,22,"1695 29th Street, 1252",Boulder,CO,-105.2569101,40.0171191,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
QqOAgtegeaQ4Mfx0CKQNNA,68,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,0,0.25,0.0,0.75,0.0,Star Nails,"Nail Salons, Hair Removal, Waxing, Beauty & Spas",4,71,2530 Baseline Rd,Boulder,CO,-105.2618499,40.0001365,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sh9nyZ5h-1o1DijLWF_tCQ,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,Bookend Cafe,"Coffee & Tea, Restaurants, Food",3,16,1115 Pearl St,Boulder,CO,-105.2808041,40.0177229,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Ex61VxkJOHxP2oPIMQilGw,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,1.0,0.0,Spooners Frozen Yogurt,"Food, Desserts, Ice Cream & Frozen Yogurt",4,27,"1805 29th St, Ste 1138",Boulder,CO,-105.2567267,40.0187184,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2vPDejNJAHjmdYoYf0yCmg,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Trill Alternatives,"Drugstores, Local Flavor, Shopping, Cannabis Clinics, Cannabis Dispensaries, Health & Medical",4,34,"1537 Pearl St, Unit B",Boulder,CO,-105.2751056,40.0189198,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
igdR-V1aZlBEEdKFiG87Bg,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Project Pie,"Do-It-Yourself Food, Food, Salad, Restaurants, Pizza, Desserts",4,40,1155 13th St,Boulder,CO,-105.2764715,40.0083738,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
IrSp_lElGvrhSx74XaepaA,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0.5,0.0,0.5,0.0,Redstone Meadery,"Wine Tasting Room, Food, Meaderies, Wineries, Arts & Entertainment",4,68,"4700 Pearl St, Ste 2A",Boulder,CO,-105.2434339,40.0247491,Boulder,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
mjqSalBdtTKg7CWGgXUWmQ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Van Lier Roofing,"Home Services, Contractors, Roofing",4,7,3869 Walnut St,Boulder,CO,-105.244267,40.019513,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
